Producto,Codígo de Barras,Precio
HIERBAS GUIGNARD PECTORAL FUERTE   ,14035,1074.2979736328125
HIERBAS GUIGNARD PECTORAL FUERTE   ,7796016000068,1074.2979736328125
GUIGNARD 55G            ,7796016000112,1074.2979736328125
HIERBAS GUIGNARD LAXANTE CASC.SAGRA,14036,1074.2979736328125
HIERBAS GUIGNARD LAXANTE CASC.SAGRA,7796016000112,1074.2979736328125
GUIGNARD 55G            ,7796016000365,1074.2979736328125
HIERBAS GUIGNARD LINO SEMILLAS     ,14037,1074.2979736328125
HIERBAS GUIGNARD LINO SEMILLAS     ,7796016000365,1074.2979736328125
GUIGNARD 55G            ,7796016000099,1074.2979736328125
HIERBAS GUIGNARD SARANDI BLANCO    ,14038,1074.2979736328125
HIERBAS GUIGNARD SARANDI BLANCO    ,7796016000099,1074.2979736328125
SHAMPOO TRESEMME 250ML,7791293044934,2900.7451171875
SHAMPOO TRESEMME ONDAS BOHO 250 ML,7791293044934,2900.7451171875
GUIGNARD 55G            ,7796016000204,1074.2979736328125
HIERBAS GUIGNARD BOLDO             ,14040,1074.2979736328125
HIERBAS GUIGNARD BOLDO             ,7796016000204,1074.2979736328125
GUIGNARD 55G            ,7796016000242,1074.2979736328125
HIERBAS GUIGNARD POLEO             ,14041,1074.2979736328125
HIERBAS GUIGNARD POLEO             ,7796016000242,1074.2979736328125
GUIGNARD 55G            ,7796016000129,1074.2979736328125
HIERBAS GUIGNARD NORMALIZ.PRESION  ,14042,1074.2979736328125
HIERBAS GUIGNARD NORMALIZ.PRESION  ,7796016000129,1074.2979736328125
CBSE X 1KG.             ,7790710334573,3429.751953125
YERBA CBSE CON HIERBAS X 1KG.      ,7790710000126,3429.751953125
YERBA CBSE CON HIERBAS X 1KG.      ,7790710031113,3429.751953125
YERBA CBSE CON HIERBAS X 1KG.      ,7790710334573,3429.751953125
SHAMPOO TRESEMME 250 ML,7791293050072,2900.7451171875
SHAMPOO TRESEMME E/LISO BOTOX 250ML,7791293044927,2900.7451171875
SHAMPOO TRESEMME E/LISO BOTOX 250ML,7791293050072,2900.7451171875
POLVO DRIVE MATIC X 800G,7791290793088,1446.197998046875
POLVO DRIVE MATIC ROSAS Y LILAS X800,7791290002593,1446.197998046875
POLVO DRIVE MATIC ROSAS Y LILAS X800,7791290008663,1446.197998046875
POLVO DRIVE MATIC ROSAS Y LILAS X800,7791290010840,1446.197998046875
POLVO DRIVE MATIC ROSAS/LILAS X800G,7791290793088,1446.197998046875
ANIS EN GRAN            ,7796016000273,1074.2979736328125
HIERBAS GUIGNARD ANIS EN GRANO     ,7796016000273,1074.2979736328125
PEPINOS,2410750000000,826.43798828125
PEPINOS <1075>,2010750000000,826.43798828125
PEPINOS <1075>,2410750000000,826.43798828125
YERBA X 500G            ,7792280002562,1851.156982421875
YERBA CACHAMAI TILO X 500 GR.      ,7792280002562,1851.156982421875
YERBA PLAYADITO X 500 GR,7793704000232,1454.4630126953125
YERBA PLAYADITO X 500GR.-20-       ,7793704000232,1454.4630126953125
PROTECTOR DERMAGLOS F40,7793742003516,16528.84765625
PROTECTOR DERMAGLOS F40 X 250 ML,7793742003516,16528.84765625
YERBA DON JUSTO X 500 GR,7793784001013,1396.6109619140625
YERBA DON JUSTO X 500 GR.          ,7793784001013,1396.6109619140625
YERBA X 1 KG            ,7793784001020,2710.659912109375
YERBA DON JUSTO X 1 KG.            ,7793784001020,2710.659912109375
YERBA X 500G            ,7790710334085,1586.6939697265625
YERBA CBSE SILUETA X 500 GR.       ,7790710031069,1586.6939697265625
YERBA CBSE SILUETA X 500 GR.       ,7790710334085,1586.6939697265625
YERBA X 500G            ,7792280002586,1851.156982421875
YERBA CACHAMAI SILUET X 500 GR.    ,7792280002586,1851.156982421875
YERBA PLAYADITO C/H 500G,7793704000508,1900.7440185546875
YERBA PLAYADITO C/HIERBAS X 500 GR.,7793704000508,1900.7440185546875
PROT DERMAGLOS FPS30,7793742032615,15413.2236328125
PROTECTOR DERMAGLOS FPS30 DOSIF 380G,7793742032615,15413.2236328125
YERBA PLAYADITO X 1 KG.-,7793704000225,3239.5869140625
YERBA PLAYADITO X 1 KG. -8-        ,7793704000225,3239.5869140625
TE VERDE GUI            ,7796016000396,1074.2979736328125
HIERBAS GUIGNARD TE VERDE X 30 GR.  ,7796016000396,1074.2979736328125
HIERBAS GUIG            ,7796016000402,1074.2979736328125
HIERBAS GUIGNARD LAPACHO COLORADO  ,7796016000402,1074.2979736328125
HIERBAS GUIG            ,7796016000372,1074.2979736328125
HIERBAS GUIGNARD TISANA ENTIESTRES ,7796016000372,1074.2979736328125
HIERBAS GUIG            ,7796016000389,1074.2979736328125
HIERBAS GUIGNARD TISANA ANTIRREUMA ,7796016000389,1074.2979736328125
REPOLLITOS,2010780000000,86.7770004272461
REPOLLITOS <1078>,2010780000000,86.7770004272461
REPOLLITOS <1078>,2410780000000,86.7770004272461
YERBA X 500G            ,7792280005693,1512.31494140625
YERBA CACHAMATE C/HIERBAS ROSA X500,7792280001466,1512.31494140625
YERBA CACHAMATE C/HIERB ROSA X 500G,7792280005693,1512.31494140625
YERBA CAMPECHE X 250 GR,7790411000258,859.4219970703125
YERBA CAMPECHE X 250GR. -20-       ,7790411000258,859.4219970703125
PLAYAD.                 ,7793704000249,925.5369873046875
YERBA PLAYADITO X 250GR.-20-       ,7793704000249,925.5369873046875
TARTA DE MANZANA,2001080000000,231.0
SACRAMENTO <108>,2401080000000,231.0
SACRAMENTO <108>,2001080000000,231.0
BROTE DE ALFALFA,2010800000000,525.7009887695312
BROTE DE ALFALFA <1080>,2010800000000,525.7009887695312
BROTE DE ALFALFA <1080>,2410800000000,525.7009887695312
YERBA ROMANC            ,7790802000171,479.2560119628906
YERBA ROMANCE SUAVE X 500 GR.      ,7790802000171,479.2560119628906
ROMANCE SUAVE X 1 KG,7790802000164,909.0079956054688
YERBA ROMANCE SUAVE X 1 KG.        ,7790802000164,909.0079956054688
YER CUARTO DE MILLA 1 KG,7798040540046,2900.742919921875
YERBA CUARTO DE MILLA X 1 KG.      ,7798040540046,2900.742919921875
YER CUARTO DE MILLA X500,7798040540022,1206.529052734375
YERBA CUARTO DE MILLA X 500 GRS.   ,7798040540022,1206.529052734375
YER CUARTO/MILLA ESP 1KG,7798040540060,2999.9169921875
YERBA CUARTO DE MILLA ESPEC.X 1 KG.,177610,2999.9169921875
YERBA CUARTO DE MILLA ESPEC.X 1 KG.,7798040540060,2999.9169921875
BOTELLA TERMICA TARAGUI,7790387120370,2107.35595703125
BOTELLA TERMICA TARAGUI -6-        ,754,2107.35595703125
BOTELLA TERMICA TARAGUI -6-        ,7790387120370,2107.35595703125
MATE LISTO TARAGUI,7790387120363,1446.281005859375
MATE LISTO TARAGUI -12-            ,768,1446.281005859375
MATE LISTO TARAGUI -12-            ,7790387120363,1446.281005859375
SET INFANTIL VASO SORB P,10834,1925.5379638671875
YERBA AMANDA X 1 KG,7792710000175,2933.885009765625
YERBA AMANDA X 1KG. -10-           ,7792710000014,2933.885009765625
YERBA AMANDA X 1KG. -10-           ,7792710000175,2933.885009765625
YERBA AMANDA X 250 GR.-,7792710000038,975.1240234375
YERBA AMANDA X 250GR. -20-         ,7792710000038,975.1240234375
YERBA AMANDA X 500 GR.,7792710000182,1760.248046875
YERBA AMANDA X 500GR. -20-         ,7792710000021,1760.248046875
YERBA AMANDA X 500GR. -20-         ,7792710000182,1760.248046875
YERBA AMANDA COMP X 500G,7792710002179,1718.925048828125
YERBA AMANDA COMPUESTA C/HERB.X500G,7792710002179,1718.925048828125
YERBA YEMAYPE  X 1 KG.-,7793704000119,2661.073974609375
YERBA YEMAYPE  X 1 KG. -10-        ,7793704000119,2661.073974609375
YERBA YEMAYPE  X 500 GR,7793704000126,1256.115966796875
YERBA YEMAYPE  X 500GR.-20-        ,7793704000126,1256.115966796875
REPOLLO,2010850000000,1674.2080078125
REPOLLO <1085>,2010850000000,1674.2080078125
REPOLLO <1085>,2410850000000,1674.2080078125
YERB ROSAMONTE ESP X 1KG,7790411000012,5512.31298828125
YERBA ROSAMONTE ESPECIAL X 1KG. -10,7790411000012,5512.31298828125
YERBA ROSAMONTE X 250 GR,7790411000067,909.0079956054688
YERBA ROSAMONTE X 250GR. -20-      ,7790411000067,909.0079956054688
YERB ROSAMONTE ESP X500G,7790411000029,2214.7939453125
YERBA ROSAMONTE ESPECIAL X 500GR-10,7790411000029,2214.7939453125
YERBA ROSAMONTE X 1 KG,7790411000043,3181.819091796875
YERBA ROSAMONTE X 1 KG. -10-       ,7790411000043,3181.819091796875
YERBA ROSAMONTE X 500 GR,7790411000050,1694.133056640625
YERBA ROSAMONTE X 500GR. -10-      ,7790411000050,1694.133056640625
YERBA ROSAMONTE X 2 KG,7790001001054,6355.3740234375
YERBA ROSAMONTE X 2 KG. -5-        ,7790001001054,6355.3740234375
YERBA ROSAMONTE X 2 KG. -5-        ,7790411000074,6355.3740234375
YERBA ROSAMONTE LINEZO,7790411000456,8008.26416015625
YERBA ROSAMONTE BOLSA X 1KG. -5-   ,7790411000456,8008.26416015625
YERBA CAMPECHE X 2 KG.-,7790411000463,6074.37890625
YERBA CAMPECHE X 2KG. -5-          ,7790411000463,6074.37890625
YERB ROSAMONTE SUAVE 500,7790411000500,1917.27294921875
YERBA ROSAMONTE SUAVE X 500GR. -10-,7790411000500,1917.27294921875
YERB ROSAMONTE SUA X 1KG,7790411000494,3628.10009765625
YERBA ROSAMONTE SUAVE X 1KG. -10-  ,7790411000494,3628.10009765625
ROSAMONTE FRASCO X 500G,7790411000470,5859.501953125
YERBA ROSAMONTE FRASCO X 500GR.    ,7790411000470,5859.501953125
MOGUL CONITOS X 1 KG,7790580311315,8661.07421875
GOMA MOGUL CONITOS X 1 KG,7790580311315,8661.07421875
VERTEDOR DIF-PLAST OVAL,7798126382478,156.94200134277344
VERTEDOR DIF-PLAST OVAL 500 CC - 3169,7792296000217,156.94200134277344
VERTEDOR DIF-PLAST OVAL 500 CC - 3169,7798126382478,156.94200134277344
YERBA PRIMICIA ESP X 1KG,7793784000054,4173.47021484375
YERBA PRIMICIA ESPECIAL X1KG.-8-   ,7793784000054,4173.47021484375
TORTILLA DE ACELGA,2033730000000,3223.14111328125
TORTILLA DE ACELGA.               ,2033730000000,3223.14111328125
TORTILLA DE ACELGA.               ,2433730000000,3223.14111328125
POLLO AL SPIEDO,2032140000000,8264.3798828125
POLLO AL SPIEDO ENTERO.            ,2032140000000,8264.3798828125
POLLO AL SPIEDO ENTERO.            ,2432140000000,8264.3798828125
EMPANADAS X DOC ,2030700000000,6611.48779296875
EMPANADAS BUEN GUSTO X DOC.,2030700000000,6611.48779296875
EMPANADAS BUEN GUSTO X DOC.,2430700000000,6611.48779296875
ENSALADA DE FRUTAS,2038540000000,4132.14892578125
ENSALADA DE FRUTAS                 ,2038540000000,4132.14892578125
ENSALADA DE FRUTAS                 ,2438540000000,4132.14892578125
PICKLES MIXTOS,2033750000000,23863.64453125
PICKLES SEVILLA REAL MIXTOS  X KG <3375>,2033750000000,23863.64453125
PICKLES SEVILLA REAL MIXTOS  X KG <3375>,2433750000000,23863.64453125
PASCUALINA              ,2033420000000,8264.462890625
PASCUALINA X KG                 ,2033420000000,8264.462890625
PASCUALINA X KG                 ,2433420000000,8264.462890625
EMPANADAS X 1/2 DOC,2031080000000,3305.701904296875
EMPANADAS BUEN GUSTO 1/2 DOC.      ,2031080000000,3305.701904296875
EMPANADAS BUEN GUSTO 1/2 DOC.      ,2431080000000,3305.701904296875
DUL ARCOR BATATA LATA,2034010000000,3347.10693359375
DULCE ARCOR BATATA LATA <3401>                ,2034010000000,3347.10693359375
DULCE ARCOR BATATA LATA <3401>                ,2434010000000,3347.10693359375
PALADINI X12            ,7790079010835,838.760009765625
SALCHICHAS PALADINI PASTEURI X 12  -12-  ,7790079010835,838.760009765625
YERB.TERERE             ,7793704000690,1652.8089599609375
YERBA PLAYADITO TERERE X 450 GR    ,7793704000690,1652.8089599609375
FRUTAS ESCURRIDAS,2037670000000,3462.81005859375
FRUTAS ESCURRIDAS PEREYRA X KG <3767>     ,2037670000000,3462.81005859375
FRUTAS ESCURRIDAS PEREYRA X KG <3767>     ,2437670000000,3462.81005859375
HELADO MINIKUA 60G,7798043060695,177.60299682617188
HELADO MINI KUA X60G,7798043060695,177.60299682617188
HELADO MINI KUA X60G,7798043060992,177.60299682617188
TAPA ALIJOR EMP. HORNO,7790883007120,1239.5899658203125
TAPA EMPANADA ALIJOR HORNO X 12UNID,7790883007021,1239.5899658203125
TAPA EMPANADA ALIJOR HORNO X 12UNID,7790883007120,1239.5899658203125
TAPA ALIJOR             ,7790883000459,1239.5870361328125
TAPA EMPANADA ALIJOR FREIR-9053,7790883000459,1239.5870361328125
TAPA EMPANADA ALIJOR FREIR X12UNID ,7790883006994,1239.5870361328125
TAPA EMPANADA ALIJOR FREIR X12UNID ,7790883007076,1239.5870361328125
TAPA EMPANADA ALIJOR FREIR X12UNID ,7790883007137,1239.5870361328125
QUESO ILOLAY UNT X 190 G,7790787004416,1776.7760009765625
QUESO ILOLAY UNTABLE CLASICO 200-12,7790787002412,1776.7760009765625
QUESO ILOLAY UNTABLE CLASICO 200-12,7790787004416,1776.7760009765625
KANI KAMA CAP.POP X 250G,7790947010011,4652.81103515625
KANI KAMA S ELENA CAPITAN POP X250G,7730977390127,4652.81103515625
KANI KAMA SANTA ELENA X 250 GRS.   ,7790947000012,4652.81103515625
KANI KAMA S ELENA CAPITAN POP X250G,7790947009909,4652.81103515625
KANI KAMA S ELENA CAPITAN POP X250G,7790947010011,4652.81103515625
KANI KAMA S ELENA CAPITAN POP X250G,7790947010042,4652.81103515625
POLV ZORRO C/SUAV X800,7790990001257,1570.1650390625
POLVO ZORRO REG C/SUAV X 800 GR.-,7790990000304,1570.1650390625
POLVO ZORRO REG C/SUAV X 800 GR.-,7790990001257,1570.1650390625
POLVO ZORRO BIO CRIST C/SUAV X800G,7790990992203,1570.1650390625
POLVO ZORRO BIO NAT REG C/SUAV X800G,7790990992463,1570.1650390625
POLVO ZORRO BIO NAT REG C/SUAV X800G,7790990992760,1570.1650390625
PINZA GUADIX P/HIELO,7798039416239,661.0750122070312
PINZA GUADIX P/HIELO AC.INOX -1252,7798039416239,661.0750122070312
TARTA DE RICOTA,2001100000000,231.0
TARTA DE RICOTA <110>,2401100000000,231.0
TARTA DE RICOTA <110>,2001100000000,231.0
D ARCO/ORO BAT C/C BARRA,2032680000000,2223.14111328125
DULCE BEL SWEET BATATA C/CHOC.BARRA <3268>,2032680000000,2223.14111328125
DULCE BEL SWEET BATATA C/CHOC.BARRA <3268>,2432680000000,2223.14111328125
NOQUIS ALIJO            ,7790883007359,1900.7490234375
PASTAS ALIJOR NOQUIS PAPA X 500GR. ,7790883000176,1900.7490234375
PASTAS ALIJOR NOQUIS PAPA X 500GR. ,7790883007359,1900.7490234375
FIAMBRE EMEZETA P/EMP,2030150000000,5000.0
PALETA EMEZETA P/EMPAREDADO <3015>,2030150000000,5000.0
PALETA EMEZETA P/EMPAREDADO <3015>,2430150000000,5000.0
SALAME EMEZETA MILAN,2030160000000,9082.6474609375
SALAME EMEZETA MILAN <3016>,2030160000000,9082.6474609375
SALAME EMEZETA MILAN <3016>,2430160000000,9082.6474609375
SALCHICON EMEZ PRIMAVERA,2030420000000,4338.8427734375
SALCHICHON EMEZETA PRIMAVERA <3042>,2030420000000,4338.8427734375
SALCHICHON EMEZETA PRIMAVERA <3042>,2430420000000,4338.8427734375
PALETA COC.EMEZETA ESP,2030130000000,6570.2490234375
PALETA EMEZETA COCIDA ESP.X KG. <3013>    ,2030130000000,6570.2490234375
PALETA EMEZETA COCIDA ESP.X KG. <3013>    ,2430130000000,6570.2490234375
JAMON COCIDO EMEZETA,2030610000000,10413.1416015625
JAMON EMEZETA COCIDO ESP.X KG. <3061>     ,2030610000000,10413.1416015625
JAMON EMEZETA COCIDO ESP.X KG. <3061>     ,2430610000000,10413.1416015625
JAMON EMEZETA CRUDO,2030980000000,21983.39453125
JAMON EMEZETA CRUDO LISTO <3098>,2030980000000,21983.39453125
JAMON EMEZETA CRUDO LISTO <3098>,2430980000000,21983.39453125
SALCHICHON EMEZ C/JAMON,2030550000000,4338.8427734375
SALCHICHON EMEZETA C/JAMON <3055>         ,2030550000000,4338.8427734375
SALCHICHON EMEZETA C/JAMON <3055>         ,2430550000000,4338.8427734375
BONDIOLA EMEZETA,2037970000000,16933.8828125
BONDIOLA EMEZETA <3797>                  ,2037970000000,16933.8828125
BONDIOLA EMEZETA <3797>                  ,2437970000000,16933.8828125
PERNIL EMEZETA PAT/CERD,2034170000000,7231.40576171875
PERNIL EMEZETA DE CERDO <3417>            ,2034170000000,7231.40576171875
PERNIL EMEZETA DE CERDO <3417>            ,2434170000000,7231.40576171875
RICOTTA CREMIGAL,2034620000000,735.4550170898438
RICOTTA CREMIGAL SEMIMAGRA PRENSADA <3462>,2034620000000,735.4550170898438
RICOTTA CREMIGAL SEMIMAGRA PRENSADA <3462>,2434620000000,735.4550170898438
CEPILLO ORAL B 1-2-3 2X1,7500435014359,2066.033935546875
CEPILLO ORAL B 1-2-3 X 2 UNID.,7500435014342,2066.033935546875
CEPILLO ORAL B 1-2-3 3X2 UNIDADES,7500435014359,2066.033935546875
T/EMPANAD.ME            ,7790522117562,950.3309936523438
TAPA EMPANADA MENDIA HORNO         ,7790522000017,950.3309936523438
TAPA EMPANADA MENDIA HORNO         ,7790522001144,950.3309936523438
TAPA EMPANADA MENDIA HORNO         ,7790522117562,950.3309936523438
T/EMPANAD.ME            ,7790522001151,950.3309936523438
TAPA EMPANADA MENDIA FREIR         ,7790522000024,950.3309936523438
TAPA EMPANADA MENDIA FREIR         ,7790522000635,950.3309936523438
TAPA EMPANADA MENDIA FREIR         ,7790522001151,950.3309936523438
RECIP COLOMBRARO RED 9L,7790733021689,656.9420166015625
RECIPIENTE COLOMBRARO RED C/T 9 LT -837,7790733021689,656.9420166015625
SODA MANAOS SIFON  X 2L,7798113301529,1115.6199951171875
SODAS MANAOS 2L,7798113301529,1115.6199951171875
TAPA EMPANAD            ,7790522001267,801.5700073242188
TAPA EMPANADA SU MASA HORNO/12 UNID,7790522001267,801.5700073242188
PAN BUEN GUSTO CASERO X KG.,2001110000000,1344.9539794921875
PAN BUEN GUSTO CASERO X KG.,2401110000000,1344.9539794921875
PAN BUEN GUSTO CASERO X KG.,2001110000000,1344.9539794921875
PANQUEQUES X DOC,2033880000000,3223.139892578125
PANQUEQUES BUEN GUSTO X DOCENAS.   ,2033880000000,3223.139892578125
PANQUEQUES BUEN GUSTO X DOCENAS.   ,2433880000000,3223.139892578125
PANQUEQUES 1/2 DOC,2037430000000,1611.5699462890625
PANQUEQUES BUEN GUSTO X 1/2 DOCENA ,2037430000000,1611.5699462890625
PANQUEQUES BUEN GUSTO X 1/2 DOCENA ,2437430000000,1611.5699462890625
PALETA CAGNOLI CERDO <3609>,2036090000000,6190.083984375
DULCE DULCOR ZAPALLO LATA <3609>,2036090000000,6190.083984375
DULCE DULCOR ZAPALLO LATA <3609>,2436090000000,6190.083984375
Q.SANCOR BARRA DAMBO,2035010000000,14008.2646484375
QUESO SANCOR BARRA DAMBO <3501>           ,2035010000000,14008.2646484375
QUESO SANCOR BARRA DAMBO <3501>           ,2435010000000,14008.2646484375
Q. SANCOR POR SALUT,2030640000000,3041.239990234375
QUESO SANCOR POR SALUT <3064>,2030640000000,3041.239990234375
QUESO SANCOR POR SALUT <3064>,2430640000000,3041.239990234375
QUESO SANCOR FONTINA,2038460000000,18636.361328125
QUESO SANCOR FONTINA <3846>               ,2038460000000,18636.361328125
QUESO SANCOR FONTINA <3846>               ,2438460000000,18636.361328125
QUE. SANCOR ROQUEFORT,2038470000000,18834.705078125
QUESO SANCOR ROQUEFORT <3847>             ,2038470000000,18834.705078125
QUESO SANCOR ROQUEFORT <3847>             ,2438470000000,18834.705078125
Q. LA PAULINA MOZZARELLA,2036270000000,11983.4677734375
QUESO LA PAULINA MAGRO <3627>             ,2036270000000,11983.4677734375
QUESO LA PAULINA MAGRO <3627>             ,2436270000000,11983.4677734375
SURUBI                  ,2032040000000,51.15700149536133
PESCADO SURUBI <3204>                     ,2032040000000,51.15700149536133
PESCADO SURUBI <3204>                     ,2432040000000,51.15700149536133
LOMO DE ATUN,2032330000000,8851.15625
LOMO DE ATUN FERRARI <3233>         ,2032330000000,8851.15625
LOMO DE ATUN FERRARI <3233>         ,2432330000000,8851.15625
POLLO DE MAR,2032720000000,8851.15625
POLLO DE MAR FERRARI <3272>        ,2032720000000,8851.15625
POLLO DE MAR FERRARI <3272>        ,2432720000000,8851.15625
PULPITO,2032730000000,26256.107421875
PULPITO FERRARI <3273>          ,2032730000000,26256.107421875
PULPITO FERRARI <3273>          ,2432730000000,26256.107421875
MILANESA DE MERLUZA,2031900000000,4264.81494140625
MILANESA DE MERLUZA BUEN GUSTO     ,2031900000000,4264.81494140625
MILANESA DE MERLUZA BUEN GUSTO     ,2431900000000,4264.81494140625
ANILLAS DE CALAMARA 300G,7792044000025,4851.158203125
ANILLAS DE CALAMAR CAPITAN POP X 300 GRS.      ,7792044000025,4851.158203125
MILANESA MERLUZA COC.,2031910000000,15289.255859375
MILANESA DE MERLUZA BUEN GUSTO COC.,2031910000000,15289.255859375
MILANESA DE MERLUZA BUEN GUSTO COC.,2431910000000,15289.255859375
QUESO ILOLAY CREMOSO,2033020000000,7272.72607421875
QUESO ILOLAY CREMOSO A/V -143- <3302>,2033020000000,7272.72607421875
QUESO ILOLAY CREMOSO A/V -143- <3302>,2433020000000,7272.72607421875
Q. ILOLAY REGGIANITO,2033200000000,7561.89892578125
QUESO ILOLAY REGGIANITO-158- <3320>       ,2033200000000,7561.89892578125
QUESO ILOLAY REGGIANITO-158- <3320>       ,2433200000000,7561.89892578125
Q.ILOLAY BARRA TYBO,2033000000000,10330.576171875
QUESO ILOLAY BARRA TYBO -161- <3300>      ,2033000000000,10330.576171875
QUESO ILOLAY BARRA TYBO -161- <3300>      ,2433000000000,10330.576171875
Q. ILOLAY POR SALUT,2033190000000,11157.0224609375
QUESO ILOLAY POR SALUT VACIO -164- <3319>,2033190000000,11157.0224609375
QUESO ILOLAY POR SALUT VACIO -164- <3319>,2433190000000,11157.0224609375
MOSTACERO EM ALTO 18CM,7794942022178,652.8930053710938
MOSTACERO EM ALTO 18 CM - 0105664,7794942022178,652.8930053710938
QUESO RALL SANCOR X190G,7790080014686,4628.01611328125
QUESO RALLADO SANCOR X 190 GR.     ,7790080014686,4628.01611328125
Q LA SEREN P/SALUT TROZ,2037490000000,10206.61328125
QUESO LA SERENISIMA PORT SALUT TROZ <3749>,2037490000000,10206.61328125
QUESO LA SERENISIMA PORT SALUT TROZ <3749>,2437490000000,10206.61328125
QUESO ILOLAY UNT X 190,7790787004430,1776.7769775390625
QUESO ILOLAY UNTABLE JAMON X 200-12,7790787004430,1776.7769775390625
Q LA SER P/SAL TROZ LIG,2037500000000,14421.4921875
QUESO LA SERENISIMA PORT SALUT DIET <3750>,2037500000000,14421.4921875
QUESO LA SERENISIMA PORT SALUT DIET <3750>,2437500000000,14421.4921875
QUESO LA SEREN CREMON,2037510000000,9462.80859375
QUESO LA SERENISIMA CREMOSO <3751>        ,2037510000000,9462.80859375
QUESO LA SERENISIMA CREMOSO <3751>        ,2437510000000,9462.80859375
CEBOLLA MORADA,2011200000000,1570.248046875
CEBOLLA MORADA <1120>,2011200000000,1570.248046875
CEBOLLA MORADA <1120>,2411200000000,1570.248046875
NUECES CON CASCARA,2036280000000,520.5780029296875
QUESO CASANTO CREMOSO -483- <3628>,2036280000000,520.5780029296875
QUESO CASANTO CREMOSO -483- <3628>,2436280000000,520.5780029296875
Q.MILKAUT PATEGRAS,2032780000000,18297.44140625
QUESO MILKAUT PATEGRAS -1172- <3278>      ,2032780000000,18297.44140625
QUESO MILKAUT PATEGRAS -1172- <3278>      ,2432780000000,18297.44140625
